0,0.0002918243408203125
1,0.00023372968037923178
2,0.00021370251973470053
3,0.0002209345499674479
4,0.0002827644348144531
5,0.00023937225341796875
6,0.0002193450927734375
7,0.0003268718719482422
8,0.0007035732269287109
9,0.0005129973093668619
10,0.0009119510650634766
11,0.0005450248718261719
12,0.0007848739624023438
13,0.0011134147644042969
14,0.0009000301361083984
15,0.002110640207926432
16,0.00047095616658528644
17,0.00035270055135091144
18,0.0002295970916748047
19,0.00036708513895670575
20,0.0005297660827636719
21,0.00021886825561523438
22,0.00022045771280924478
23,0.0003887017567952474
24,0.000394741694132487
25,0.00022061665852864584
26,0.0003936290740966797
27,0.0002158482869466146
28,0.0002918243408203125
29,0.0002113978068033854
30,0.00041166941324869793
31,0.00021449724833170572
32,0.00021600723266601562
33,0.00022069613138834635
34,0.0003368854522705078
35,0.0004514058430989583
36,0.000873724619547526
37,0.0002522468566894531
38,0.0003256797790527344
39,0.0002228418986002604
40,0.0002419153849283854
41,0.0002140204111735026
42,0.0002563794453938802
43,0.00033728281656901043
44,0.00041675567626953125
45,0.00022896130879720053
46,0.00021735827128092447
47,0.0003075599670410156
48,0.00044910113016764325
49,0.0002151330312093099
50,0.0003440380096435547
51,0.0002967516581217448
52,0.00029238065083821613
53,0.00040109952290852863
54,0.00022149085998535156
55,0.0002592802047729492
56,0.00021799405415852865
57,0.00022172927856445312
58,0.0005288918813069662
59,0.0004334449768066406
60,0.0004958311716715494
61,0.0002983411153157552
62,0.00035389264424641925
63,0.00022975603739420572
64,0.00022149085998535156
65,0.00022300084431966147
66,0.00022864341735839844
67,0.00040149688720703125
68,0.00023523966471354166
69,0.0004393259684244792
70,0.00021918614705403647
71,0.0002205371856689453
72,0.00034729639689127606
73,0.00039124488830566406
74,0.00039998690287272137
75,0.00021028518676757812
76,0.00024501482645670575
77,0.00027449925740559894
78,0.0003681182861328125
79,0.00021441777547200522
80,0.0002480347951253255
81,0.00022228558858235678
82,0.00022411346435546875
83,0.00039045015970865887
84,0.0002418359120686849
85,0.0004316965738932292
86,0.00022220611572265625
87,0.00022331873575846353
88,0.000326077143351237
89,0.0004126230875651042
90,0.0002273718516031901
91,0.00022363662719726562
92,0.0002247492472330729
93,0.00021489461263020834
94,0.00024708112080891925
95,0.00041413307189941406
96,0.00041063626607259113
97,0.0002291997273763021
98,0.00023206075032552084
99,0.0002811749776204427
100,0.00041667620340983075
101,0.0003108978271484375
102,0.0002190272013346354
103,0.0002235571543375651
104,0.000301361083984375
105,0.00020925203959147135
106,0.00023865699768066406
107,0.00023516019185384115
108,0.00021998087565104166
109,0.00021338462829589844
110,0.000438690185546875
111,0.0002712408701578776
112,0.00021958351135253906
113,0.00022212664286295572
114,0.00022824605305989584
115,0.0002837181091308594
116,0.0005038579305013021
117,0.0002196629842122396
118,0.00021767616271972656
119,0.0002303918202718099
120,0.00021727879842122397
121,0.00022149085998535156
122,0.00022339820861816406
123,0.00042239824930826825
124,0.0002368291219075521
125,0.00022935867309570312
126,0.00029404958089192707
127,0.00041143099466959637
128,0.003217617670694987
129,0.0004016558329264323
130,0.005102793375651042
131,0.0003311634063720703
132,0.0022090276082356772
133,0.00047326087951660156
134,0.0005337397257486979
135,0.00042327245076497394
136,0.0003600120544433594
137,0.0003936290740966797
138,0.0004158814748128255
139,0.00031121571858723957
140,0.0004767576853434245
141,0.00033513704935709637
142,0.0003142356872558594
143,0.0002473195393880208
144,0.0005430380503336588
145,0.0006652673085530599
146,0.0004742145538330078
147,0.00034038225809733075
148,0.0004911422729492188
149,0.00026226043701171875
150,0.0002943674723307292
151,0.000394741694132487
152,0.0004627704620361328
153,0.00022260348002115885
154,0.00023786226908365885
155,0.0005196730295817057
156,0.00034801165262858075
157,0.0006800492604573568
158,0.0003845691680908203
159,0.0005246798197428385
160,0.0002377033233642578
161,0.00023674964904785156
162,0.00022300084431966147
163,0.00029857953389485675
164,0.0003859202067057292
165,0.00021425882975260416
166,0.00032718976338704425
167,0.00023380915323893228
168,0.00023468335469563803
169,0.00022371610005696615
170,0.00031455357869466144
171,0.0003992716471354167
172,0.00022125244140625
173,0.00022951761881510416
174,0.00033052762349446613
175,0.00044218699137369793
176,0.0003243287404378255
177,0.0002350012461344401
178,0.00022784868876139322
179,0.00028173128763834637
180,0.00021266937255859375
181,0.00032059351603190106
182,0.00040332476298014325
183,0.0002377033233642578
184,0.00022331873575846353
185,0.00028324127197265625
186,0.0004208087921142578
187,0.0002186298370361328
188,0.00022268295288085938
189,0.0002254645029703776
190,0.00022602081298828125
